# TEMPLATE BANK TECHNIQUE: RANDOM
# TOBS (h): 0.5
# COVERAGE: 0.9
# MISMATCH: 0.1
# SPIN PERIOD (ms): 2.0
# PORB MIN (h): 1.0
# PORB MAX (h): 5.0
# MIN PULSAR MASS (Msun): 1.4
# MAX COMPANION MASS (Msun): 2.0
# INCLINATION ANGLE FRACTION: 1.0
# ORBITAL PHASE MIN (rad): 0
# ORBITAL PHASE MAX (rad): 6.283185307179586
# ANGULAR_VELOCITY ASINI/C ORB_PHASE
0.0015080770687604748 1.1021091073653988 2.853309007900054
0.0014478929728198374 0.7343687079522341 3.416043387237069
0.0014373226945776831 0.8032430432068435 3.080377233361964
0.001620642153502136 0.7313327573085764 3.5686842356798953
0.0017332692903940003 0.8517901385224617 6.020218554433461
0.001093925797424698 0.9647338904943845 1.9047921982488578
0.001257608695516542 1.135274825725102 6.103757378859808
0.0016623994339503162 0.5116566293831444 0.3099736621454977
0.001680805835246906 0.4896020949389994 2.6620382401644322
0.0012033506592381959 0.7311560471993412 0.9745231548305542
0.0016861195589035374 0.7649541678578635 2.859036912519349
0.001557102808798997 0.4504771723801678 3.9872640718944057
0.0016962402486274753 0.7856963209093323 1.8021895542698734
0.0017155078815337915 1.0032321169529468 3.7123128398467204
0.001327468058512738 0.951493659874633 3.590769441278056
0.0017097002215454053 0.21110668484098172 5.884867022400319
0.0009399968149494763 1.4903350425856383 0.5333254052727217
0.0015128974145936763 1.1235546159833323 0.07311760928600375
0.00172148283926269 0.5974081191989278 1.8554241206808468
0.0016320120964250352 0.5787171126524722 6.143590945759087
0.0016984737538021937 0.7822700354850317 5.154902916019112
0.0016382573523126406 0.7821923029762651 2.802492009776415
0.0015969636928180979 0.8861334286531415 3.3481573362816466
0.0017057999653660415 0.7953163822344391 6.150379531745065
0.000997099675457221 1.2884138990450413 3.2661503135935868
0.0013441687840978246 0.9435521547510848 4.4659994353695875
0.0015115165905576326 0.9488053759142494 4.62916510251734
0.0009500894530095101 1.0809670491834056 4.933420507389535
0.0015574186679435111 0.8183941864633377 2.809821530108521
0.0015464982638347376 1.0759143345680235 3.298535987746491
0.001642121020931138 0.8059282755125856 0.5010968412520793
0.0011496534032928362 1.2123314499656357 4.010801277262263
0.0015250791133534834 0.7282274993701014 4.598448275718011
0.0017161133079539154 0.5807665444057334 0.16627927039781254
0.0017354156713906802 0.7114004015758045 3.2393219573574217
0.0016908795704062504 1.0393423474975778 3.1636068176379197
0.0016214410883747836 1.015579379306663 0.43285940549993995
0.0010877019778624652 0.30261630959424524 4.545048665002
0.0011515724340872494 0.8165997983220374 4.304821752109507
0.0013385718186360524 1.0662243545853964 0.655183590921824
0.0012585306402862983 0.8767434383367403 4.664836263735337
0.0017088941776209332 0.5045319307638485 2.853690341781888
0.0017128085357852488 0.9570206300330905 1.189663929587658
0.0014098589075585985 0.8401898418780663 3.8808834471369047
0.0012021665670125877 1.1158386423220206 2.4780119040751516
0.0011271622880027782 1.1101844342116338 1.6276899576841175
0.0016586259079913882 0.7018260370303145 0.9066220739953255
0.0016119819142705212 0.8890841694933569 5.903672598569417
0.001678490792895193 0.9199526692262688 0.9841797890109012
0.0016685022560502469 0.4764102119700693 5.197754072992011
0.001359473333327823 0.7080902793294459 3.5345867954534005
0.0017089097892003166 0.6130504878757917 3.086560380143523
0.0014137498168459574 1.0037697658065676 3.145122570854932
0.0015959316571048324 1.0768684923333227 2.652225934478234
0.0013899075826497992 0.8147441894278051 3.875506700729501
0.0013960249564332016 0.27127584143171246 6.121396928304838
0.0014576195346935016 1.0200385264690446 3.961188135153864
0.001699052784209212 0.9765644354355187 3.8032694667813827
0.0013253223733275627 0.7021369061703088 0.18876141522552148
0.0014654823896767069 0.8075192852633283 0.2677541970917242
0.0013436972480404617 1.141181491859557 5.878076660315352
0.0013220266043859298 0.8217584668606002 3.4922306203548796
0.0015242603613671714 0.4590098955416404 3.2502319379366713
0.001339640547329408 0.8415415724834356 3.8097336512173428
0.0016335286185539192 0.7665974569595749 2.000122845902787
0.0017424962188531449 0.7085274924576955 0.6583165348232196
0.0017199425758817235 0.8740979882711288 5.013542421194414
0.0017366169442578634 0.563870999855705 2.5414479895179767
0.001563792738554558 0.9139454935714476 1.2033152456290157
0.0014284713295236694 0.9408686200085152 5.465064128941977
0.0014144823271164415 1.0420454509760526 3.428900615489318
0.0011043227268719377 1.0379951313311069 5.841260750285556
0.0016624494417743852 0.2429700115569723 3.0371561049967446
0.0010764690298199608 0.8122794357039701 3.5292523624707606
0.001364001242725043 1.1765015230039384 1.343526253987653
0.0010454398679352237 1.2820790174142003 3.908911240398564
0.0017333706185543867 0.7908664565559821 2.945272409848868
0.0015855442439654287 0.9231961713952447 1.5245524241850366
0.0014095120310070397 1.1207847848019064 0.38475822363918
0.0014808265736975495 1.0819805995980267 4.183670864286071
0.0016801602760909058 0.9809338155734233 3.4575156031761503
0.0014026562763582696 0.9790454403993325 5.5129230390021915
0.001737790493913829 0.9632715935860898 0.27734113813717043
0.001613966985098545 0.9179070727661095 3.9241511423488697
0.001590021086295337 0.8515258295555702 5.767049900560112
0.0016166796936282987 0.8240138896836686 6.109685627919136
0.0016607313517030626 0.8763437566067547 2.157178792216348
0.001574564046586991 1.0505274896744339 2.0084107996994556
0.0016401812332128664 1.0204526138893768 0.14986062218005314
0.0014966983040711173 0.9951166847862979 0.7746604694849666
0.0014460814248467456 0.8262825368888665 3.8507317337778275
0.001449458317164011 1.1409060011295835 4.562619418015454
0.0016329978917291855 0.36099861575394276 3.0364007015214813
0.0009614594794942314 1.2845538761414754 3.9967286745078887
0.0013276537812895869 0.42907116693183517 3.64098114085836
0.0014943888145984912 1.077491945699902 3.6151338841036433
0.0014771893313135906 1.0913862080387795 3.507406386675124
0.0017303145068524649 1.0080345842612475 5.583909603938755
0.001427565769840634 0.9858826473471314 3.332004537685062
0.001502854026117453 0.861128804656411 0.19016116900250207
0.0016131180252813577 0.7766808060368071 4.288633177072047
0.0015567847897639323 0.9729928851501499 3.4034160769180484
0.001743657458981169 0.6451849482111194 3.644663906435322
0.0015874860393560288 0.9187141797872941 4.695013212267732
0.0014624959311216683 0.8787879722303501 1.3056067373378526
0.0016693815571571507 0.8245748618024265 6.261754164617019
0.001250462551056178 1.0552635156853218 0.696860886735144
0.0015199230707667445 0.6154439772252229 6.138903801612564
0.0011382307307872604 1.2638158018834578 3.0913319621293516
0.0016029394446985636 0.6069932258814825 3.175057769436657
0.0017206181275755507 0.5522301945912407 5.294001025586545
0.0015898475478740893 0.9471683459787122 2.856480462214513
0.0014084887262296461 1.0391589572493036 0.1753088918967658
0.0013145620129644364 1.1060463706792762 1.256678258456215
0.0016951939854190957 0.9018853650965588 5.656730902899673
0.0014858062320099487 1.0251903386020174 5.339467307447455
0.001419495824088638 0.4067709886025387 3.0151046698184385
0.0016624233619115295 0.9219264028802943 5.702238834321184
0.001529362380787523 0.9034009406589225 4.5383005245554555
0.0016582078482487894 0.5760513124170787 0.06328025822806846
0.0015266539337798327 0.49678013452599884 2.284090422318704
0.0015591890881639535 0.7100293481603417 2.345789148559042
0.0017052676116969675 0.7359977326614537 3.8198968603222827
0.0017112427117414975 0.9999624264720717 3.1112133590742417
0.0015892576976316171 1.0261390208003187 5.35898004575493
0.0017118247640891826 0.5520208266822914 5.675674989868385
0.001487176714131112 0.9541890241229887 0.6868169445323549
0.001582268407851549 0.9818588313837856 0.7837576214816241
0.0014515704807651836 1.0729438528689526 0.2970994850916411
0.0017212232496926446 0.5052350320430096 3.7605259293766142
0.001656160033545605 0.5398165920276434 1.2040571192809595
0.0016627250057068058 1.0409547316880758 0.41435176546035546
0.0016606136156059475 0.6800563246338678 3.9868055804198694
0.001568935131765267 1.0141323286524428 2.727461231601732
0.001066446855051583 0.9890092813212841 6.192652083671524
0.0015129932298568352 1.064756400880958 3.095028627431569
0.001452515716535736 0.8351843574763027 1.2947732627448136
0.001488025353618251 0.7650610009463068 2.4943193748692143
0.001633014670818191 0.8465068238120154 1.3690062327359058
0.0014768927276251026 0.5333586571765699 0.21529611602833398
0.0013405681125251436 0.6854739687846225 2.7230247930595652
0.0015021357572544134 1.1403440915133156 0.6458764379160642
0.0014934690866724345 1.0281832357486431 5.726506826067039
0.0012825659610331231 0.9969772419160883 0.6895687205298939
0.0017072963791284195 0.4019171200384863 2.9942636598199392
0.0016298785284480648 1.0077686538924644 0.8695016367007415
0.001604615884852423 0.6843237004814173 4.452186292131488
0.001717072855152624 0.957586337522988 2.6021678396968584
0.0013986198182072494 0.9739776403540364 0.7215775101772135
0.0011004071142320972 1.1612503144366682 3.2246376418503964
0.0016745251553606753 1.0166952295439042 5.108980876623206
0.001677270002094385 0.5842827362436431 2.1073020803265714
0.0014671607509498163 1.1302352264871898 4.079582054233496
0.0010865250796625332 1.0931733769207412 1.0129383369940634
0.0016700774636535128 0.48073438951734127 3.866249032471855
0.0009273978007587717 1.5066797738979152 1.9001473269298341
0.0012774835139887136 0.9969044592044417 4.550195884175462
0.0016525327085202646 0.810214225626067 2.757633968634167
0.0016030602011884905 1.051770709366626 5.632317192661898
0.0012082230767734032 1.1636263450328763 5.006576202462128
0.0014756652769476134 1.0957120108811327 4.33150729231844
0.001625442373347292 0.7469723275532768 5.372113373179903
0.0016836716279975906 0.9963411132775863 3.4327282686592535
0.0017112503242477104 0.8882615161981111 4.066239372042172
0.0012139922510115753 1.2761590656476727 2.762913572710176
0.0017284171558201676 0.6084522322821688 2.1387251821533697
0.000725220440218129 1.639805539811641 4.574200039321077
0.0016564891087143421 1.0539075552658685 2.689561880625396
0.001408737531480074 0.7818391368476362 1.1197157486785827
0.0016051003167670802 0.7821522216309112 5.385379535460835
0.0017309683112119165 0.8611634473760117 0.32915097369603113
0.001568311333225669 1.0198215947628817 3.6720290265797306
0.0017060612654109888 0.4486354248316546 0.9692078907970884
0.0015644668142592633 0.9028439332668882 2.14614168102694
0.0015929865360392924 0.9624073080986808 0.7656053428549654
0.0016505049908051021 0.6741137012356133 0.3325487496146337
0.0015867462057084925 0.5350538215400797 0.06229167829462084
0.001423181986351307 0.5519570906993724 3.67069732871527
0.0016669900981672052 0.99503779128113 2.9722314217353607
0.0017438947251353896 0.6998867149480957 2.751207458156823
0.0016579017937070537 0.63114896312258 2.645406203006857
0.0015653865573718746 0.6354194559506561 2.5906901528292914
0.001169230122798232 0.8937803317072509 3.0151072979281968
0.0011638862867110716 0.9957607011053858 0.3784146427120123
0.0011950925873636723 1.299826846012751 5.869069829409542
0.0016276426972616357 0.34884068911123645 3.6089803747154976
0.0010098056587833917 1.4598469170086417 3.3681080226790883
0.0011163336798398697 1.2571105768245603 1.598847391522869
0.0016859924509858512 0.7805337707990826 3.7010436116907024
0.001551216669103907 0.4425124610878783 0.7222572293630183
0.0013435179388885932 0.5373541749922309 4.297241472987568
0.0016999190109103094 0.919119894570921 1.1274400772802702
0.0016940394630375352 0.6830815975333435 5.655963543106997
0.001591152810921016 1.027901722622945 5.276744095024124
0.0016670422300259285 0.631461114682791 3.743491152639194
0.0015188002223837705 0.7179631015830873 0.7311070271124547
0.001184635905847961 1.1298266731875048 3.8267196252063447
0.0017094205554184275 0.4674352227125962 2.279578180177814
0.0015082717441132517 0.6376084560234556 2.3882630331652392
0.0013281352091130474 1.1763247974122502 4.501121083463992
0.0016509663088844374 0.4902430688888339 0.16895088989372212
0.001605425521305924 0.7025848583055153 0.23938599379585002
0.0015389507233040263 0.8824320589373613 0.7907903488485164
0.001452603001598695 1.0840926263044808 5.998581172618125
0.0015117343149862153 0.8442313970403579 5.353600130924365
0.0013109855237429947 1.2237353636020973 4.048883412954787
0.00173774671649787 0.8166904073409736 3.059191642393451
0.0016263576404509299 0.7909352552732314 3.2176251158014053
0.0014511893098101093 1.0579266604596809 0.47518642601622085
0.0015804085259168515 0.2539003612771872 5.357504766775623
0.0017062364175470261 0.8775143313457441 0.7105974998768403
0.0010962339468505583 1.1384269183499485 3.995065396317142
0.001669115112034503 1.051132490217407 3.712519980217755
0.0015381230357151407 1.0551536381824234 0.6633820087502688
0.0014966743273517914 1.098752808658061 2.842970557083962
0.0012692146233925167 0.9604270842043571 4.348507470947065
0.0015433187126727974 0.9604341701531566 0.5131209487452608
0.0011001243619735376 0.9387302353809344 3.0878432022083313
0.0016867010005492725 0.7228076572857196 2.585783113341144
0.0013168345958412334 0.7119237921771828 2.621196831181531
0.0017110818187776936 0.8332278633388124 0.7634493759807048
0.0016225397884427788 0.43794380291619706 3.259052330081233
0.001403234414217948 0.8759673695639724 5.031629790966969
0.001574942934171921 0.6985702812270351 3.6350761716982274
0.0012018884568272383 1.1795896541722186 0.17144104229366186
0.0016609271637947761 0.9821011404612404 6.123027527428562
0.0016111995454957916 0.8651704042631527 5.769598378580678
0.0011834749686764246 0.19583933143758403 0.7868499314697401
0.0013862951394406804 0.6948989202696729 1.0134866894260817
0.0017436125231306276 0.3543274608452046 0.44730189351393035
0.0016308866087107999 0.6644229983017897 4.980474627994452
0.0016689317418232517 0.9399613172075991 1.1353291792163458
0.0015955660422019013 0.97198663386695 3.374298805215476
0.0016670791734177703 1.0063831263553644 5.5762663772309455
0.0015069335091678028 0.7755660597635794 4.248936915767244
0.0015720878083061774 0.8765175502762637 3.9088533960745675
0.001487945723002814 0.3738670199662065 4.490022398797591
0.0012888208600020344 1.2268488567802456 3.7774238819481436
0.001597913869472032 0.8222481416217261 2.1425709975767875
0.0016802869590974074 0.824358246509983 3.2352761514347548
0.0016981555621007464 1.0467215853634337 4.185726782627566
0.001631986219082693 0.6342020544459116 2.658030458726865
0.001383696999572207 0.8634614607133948 0.7684291250301324
0.0016629942635790565 0.711746857226839 2.607875020733202
0.001374502354782087 1.0134929135857171 6.056661007784832
0.0015879737674225965 1.0391733644643282 1.5469965424631829
0.0014398118578260494 1.155769839152057 6.279445830274113
0.0013735002275937172 1.03659859433144 5.820304699129563
0.0016640537169644405 0.9020259921975357 3.4224987240984146
0.0016897754071754675 0.6841369659564838 1.3933062371780824
0.00164109336625304 0.9975743295512927 6.036816639441257
0.0015403032281230233 0.22404772705303677 3.997227138146288
0.0016015201815330388 0.8309307441414141 4.255475730146211
0.00163210204354878 0.4152909914544356 5.301980797189673
0.0017302167040655764 0.8425296013778303 3.598668871191281
0.0015279893777312397 1.1207884062866447 0.5400376554095603
0.0016229963057906784 0.39125661524596134 1.3586958747691615
0.0014323213007854342 0.9109429876263283 4.888455923960029
0.0015450050713744438 1.0261373449510927 6.052513450587573
0.0014957849263441442 0.5707958192483645 1.957776653666651
0.0014117458233306912 0.9689707980083822 0.6100573594340101
0.0017303527887131997 0.8735625608805565 0.08358587208030865
0.0016920681863186987 0.923052291968901 5.3757014991816146
0.0013751154703226397 0.6097346833373003 4.13384196685363
0.0016659227331531743 0.6316099286859314 0.9720733075626317
0.0011849431252551872 0.7061195756970207 4.458154308990671
0.0013664057506338977 1.1251405880765564 5.696556704338477
0.0011076529827333758 1.3562065671043915 3.072886193487129
0.0017360807680408983 0.9898004239367315 2.1141279392905243
0.0017136945626614595 0.717291264559134 0.5649864591429319
0.0016966964763959762 0.911016708169341 0.8662346786509714
0.0014818206121420317 1.0246320478681457 4.81024751915543
0.0017427071493819057 0.9516738815847007 1.1283165395084866
0.0017443842073812579 0.5635287487637893 1.6656510710461212
0.00152056049776932 0.5497336579420667 3.9845948957195265
0.0015693344386551416 0.3899759287956345 0.5214926105158777
0.0015142474960704267 0.6766732015384798 2.046558940729163
0.0016275955312315355 0.35067313077402296 0.4715465989181915
0.0016194657761485706 0.9083624132903174 2.4724662020354184
0.0010730027921081057 1.40156691505783 3.3614747472994626
0.0015905862258021831 0.9567116673086198 1.0060320328642711
0.0016351637202344587 1.0590173083613799 5.867658284889321
0.0016626642349475591 1.0034327554203424 2.89668953521785
0.0017102190651853873 0.7644721393930629 3.026852002976614
0.0016872747435843322 0.6638081576841734 5.546437151396706
0.001651022341654221 0.470592804451861 3.7212597785707264
0.0013333964970200741 0.40754118417083074 0.11718878703456959
0.001637405377537136 0.5444033041917776 2.437041345769688
0.001683317712326181 0.92565120609298 1.0429119011245618
0.0014151688205687736 0.7042358925349494 6.117716970983926
0.001527807063626085 0.7892163191254196 5.7940262342215165
0.0017098395025994073 0.25268784154818663 1.017349420975846
0.0016883835083536301 0.9177326932897907 3.4110119497945965
0.0015654781294800716 0.3795726642431923 5.788183822281576
0.0017048206319992298 0.856485593254424 3.8981657240137686
0.0011527741229319089 0.5257994536082428 2.9616250888478364
0.0014902487663087467 0.8663532842891601 2.7933388149522216
0.001433047476299048 0.881645155624839 3.854364611305339
0.0015815861032295766 0.8349104163991591 3.1084301440726967
0.0017313815103084382 0.7378737469686367 3.3095011771358918
0.001744143864615085 0.8785034656208689 5.941237896239507
0.0016586569287240407 0.992349733014143 0.5410626398502991
0.0014178007913022066 0.8741833089520366 2.7188921333705176
0.0017133065917880363 1.0283480611666855 1.270919025738341
0.0016947674432309884 0.9908630949283168 1.2889358413036551
0.0013517529495072258 0.9230297956049258 2.931226613325395
0.0012989257738458908 0.9762063665394661 3.1949438862419495
0.001394130023733807 0.9113670975149248 6.0670748531660355
0.001679803469679033 0.8682870245293209 4.989156220732787
0.001625346059385914 0.9594952188638568 0.6672795963406393
0.0013972618310471698 1.011749325941142 3.828267189115191
0.0016050562921546094 0.8226980568954381 5.248645496221816
0.0017008131089066444 0.979201387359971 2.5710281199237883
0.0014619509480295096 0.800365289813346 4.12880727784384
0.001683612173441449 0.9956766873690215 2.3372831670041654
0.0015733035265907142 0.34443388861544977 0.5695971212178392
0.0016904295533633558 0.6920624995112179 3.8518244190327566
0.0015141002219004336 1.051255372384987 0.009677176455620717
0.0015276600529514199 0.5017620009600062 6.152740244776101
0.0015138685600386758 1.0478767673800498 0.8985772978206128
0.0016267146735406204 0.5674448316524762 3.6541238648640606
0.0015994261179059451 0.6693743626321214 4.099059075204682
0.0017317236364891029 0.4488387895527519 3.6742876285674475
0.001603163635685387 1.0409199451289506 2.30651314600574
0.0014758317035802266 1.0504941245127846 0.4367841297798746
0.0010430661761960146 0.8545788024689664 3.3164234110122393
0.0010716435813878998 1.2824867624771346 3.08745296008423
0.001632686751893439 0.8070458069451836 1.1597201463087277
0.001609857843526742 0.8141419346921643 2.7692525236145835
0.0014859219170724278 0.8172934859058312 4.457388453815916
0.0016814776042820695 0.8780146310873536 3.1268241856327235
0.001739258647800073 0.9500026030727629 1.8277685739292227
0.0014556258422484941 1.1231285347862097 2.3429388116980387
0.0013714897076127987 1.2141146472559132 3.7264412056115273
0.0011905476478617704 1.1759548129452306 1.6003017145251373
0.0016995920063077432 0.9335510682972681 5.580628450623488
0.0017224362437459075 0.7380994679358646 6.033235041807687
0.0014333229717021169 1.0656465055964692 3.397582891797246
0.0015693269264513115 0.821346794889583 0.6744731296027857
0.0017058033314053126 1.0162615246647138 3.1360453833498916
0.0017167526314338833 0.7557861195476256 6.085598308055316
0.0017419609866047472 0.473887138188484 5.666339528710589
0.0011970434764307352 1.3118273320331475 3.7908486854591645
0.0016847294576779984 0.6552869520831719 0.9447441626310666
0.001270732117661013 1.1390056469521135 0.6361139319524634
0.0016821990978586698 0.6227435562920685 5.730852801921145
0.0017169747800772097 0.9545775313354228 3.472957598765959
0.0011759693741198868 1.030710692318219 1.7721468009156205
0.0017432017487372525 0.7033650495295681 2.83085121763221
0.0016222280944626151 0.8944049383576433 2.3424434031820773
0.0013773121633547025 0.8683882223412662 2.2427517611656893
0.001502073076971512 0.4335133066119138 3.390170363866237
0.0016616887739892183 0.8028668114870339 3.3462409926367798
0.0016079580762268615 0.9419330235971705 5.662792254899444
0.001496188543554624 0.16769383158431084 3.6752944631962468
0.0017434250650103632 0.38541784583299904 3.1359309859944293
0.0016811268440805782 0.5280584650863033 3.102313744867926
0.0016987047085872573 0.7706924746279151 0.7308530114973784
0.0015892029728931268 0.7882657324128572 1.6460896293682445
0.001645914444902362 0.5333840961938134 2.9367224391381486
0.0008000834280202536 1.5922085449327485 3.436376840782561
0.0011968213649611165 1.0038917504363045 1.3912665135786413
0.0017323053347114963 0.9986125841416877 3.8563861994825297
0.0014550555110744777 0.7211371463515623 4.148460152214235
0.0015322268407146533 1.1079019823520118 2.38696015491339
0.001448191116244902 0.6633741808207516 4.194946167225229
0.0017113724050452244 0.7978184002808206 3.8819280494575827
0.0014174680488617786 0.6566910140579114 4.162327256823682
0.0009594150853515243 1.103655187155897 1.6563086853067022
0.001353008023864142 1.0406414243492272 3.9990377525185297
0.001624059046408217 1.064746135404878 3.8124285062416203
0.001609038409202688 0.6304902812378148 2.346105593313051
0.0015127198777100852 1.1122469644609438 5.551273747198747
0.0013910907681770575 1.0243459738594038 5.991757445095718
0.0016682286318078132 0.9947419349214576 4.109351403304274
0.0014856355101988492 0.8412042802286958 1.3484919770279817
0.0016462871998240013 0.5422738739045982 4.219728187740552
0.0015754435146600558 1.0183281273677303 2.692416986970467
0.0013962591146538653 0.5354464975261701 3.5540420460004527
0.0016992660828911623 0.18021789392545584 2.5396107231320952
0.0017334387891258195 0.8403765470137404 5.653793058428871
0.0017283142015165418 0.44588115219594254 3.232120263936911
0.0016433125694829158 0.3240368313769645 5.412764500435372
0.001327401139569921 0.7039980824092082 3.6999293768635315
0.0014038519433401024 0.8611107863314109 5.021502100589276
0.0014943138571091475 1.1017033255457918 6.256627207091288
0.001071107601880546 0.9799180406939672 1.5770769467614474
0.0017175620253692553 0.2945062299228932 0.9825852990301618
0.0009097567152948308 1.4821779416964485 1.565873985022181
0.0017195097704429938 0.817253570503752 0.6811999899654873
0.0014825587021157502 1.0565358948018164 0.521732935163745
0.001696108140737925 0.9831726879820148 3.138079392915824
0.0015652785403995014 0.6808961839225087 3.178149185829625
0.0017061647350480299 0.6151605457582441 0.23558948019908266
0.0015063870646260982 1.0634872812483085 3.075680932270628
0.0015898860944264892 0.9972185358094184 3.5057333170736555
0.0016200454354738153 0.3237303206447847 1.1338464739565233
0.0010247252880670522 1.3905053418338904 6.122543713744658
0.0014229336863410928 1.0903083790665322 2.909305319313401
0.0016399504942801214 1.0304813207579162 5.840812209362327
0.0017035412164453931 1.0156922077919124 0.5924065442635857
0.0013404855010552543 0.39535512258705474 3.683978754644789
0.0017356307447478946 0.9404450677845654 3.95274949517799
0.001504151716453041 0.5308891261717219 0.1613336711800475
0.001575944273574589 0.8642464284859821 0.4547820532556339
0.0013271076885354265 0.8530301745652524 0.7436025816906655
0.001430541615299874 0.7898943570317679 2.991441398975408
0.0016356829627351061 0.8736032771412969 3.572245466922951
0.0016248529319883387 1.053771187626745 3.9440061191209677
0.0016547851595962646 1.0724768357317256 3.695299320304035
0.0016290741498454695 1.05478477006358 0.17390886135460493
0.0013769898886757247 1.0696289286847422 5.698105338156292
0.0016751727064340366 0.7667140798918798 6.086708321065919
0.0017036692551526999 1.0023787206509074 6.069762567665501
0.0013500685840396214 1.2160569954810434 3.6946308794212395
0.0016287574438468828 0.6818013444403674 6.086595277119951
0.0014657622997434243 0.7637500107802984 2.534630259196814
0.0015312879786222968 0.940766603526967 3.31965773827534
0.0014637939051899 1.0271785705840757 1.2811822440933032
0.0016355786770886622 1.0815586442157215 6.177673544837692
0.0015790627813796862 0.8098750347895096 6.065235592364175
0.0016386935893344444 0.9905033280546303 0.6767757825360065
0.0014603442271827782 0.8318304411810652 1.2969415792366121
0.0013310916369817629 1.032841061881571 4.0811144244121955
0.001589368756631202 0.657087130787514 5.985193137815202
0.0017312761903625065 0.9725162955001742 6.265608813473474
0.0015924020715995313 0.9778900096232229 5.390594497138547
0.0017351368757490787 0.9504269877175872 0.08784394791423811
0.001456340752822265 0.42981659506848624 4.872250054251665
0.0015581296931270196 0.7550921750703503 3.8869027534122824
0.0015410297997674417 0.43547097254237965 0.6544028465174314
0.0017432826883036355 0.7624498618238551 4.112450445524596
0.001595638137074801 1.041341052634506 0.3262055106147965
0.001211443310206135 0.956938297168291 3.2256946232614823
0.001674025412662031 0.40797172991266684 2.9688877140554943
0.0014408099009456878 0.8351887050283142 3.8784270733612285
0.0015147607537024006 0.6898764817960422 3.326137097316215
0.001399676796370558 1.1494068690459687 1.2010542592519302
0.0012860480778087635 1.0573582852879664 4.77736013527755
0.0017121595356161749 0.8480338655069011 2.6301153857673456
0.001582909485977919 0.9851620946072994 3.590488665225196
0.0016978404551496382 0.5929379035347582 3.8471248112840906
0.0014307314507235034 1.116793881702094 6.033344730917791
0.001693270305434678 0.8748754170077695 0.6360684831479193
0.001671232321848814 0.948718301552255 6.19367860249308
0.0016437695038954338 0.5201115769044051 3.4468016070726697
0.001707024304095265 0.5208739674105058 0.5086071904975165
0.0014847918305108657 1.1157452833709351 3.2445014405751644
0.001520492731462781 0.8456988044933942 4.215397728452046
0.0016814869557174072 0.8182462643788478 2.0157663327035
0.0014787207718451457 0.886552944695645 1.5921139668900524
0.0014526774689181026 0.798480232048167 4.148751137008217
0.0016693637017750078 0.5142906412949567 0.7249276438700216
0.0014964843879072128 0.2532343543923601 6.117191897713955
